Country,Date,pct_ca_eurostat,Adjustment
Switzerland,2002-Q3,.,None
Switzerland,2002-Q4,.,None
Switzerland,2003-Q1,.,None
Switzerland,2003-Q2,.,None
Switzerland,2003-Q3,.,None
Switzerland,2003-Q4,.,None
Switzerland,2004-Q1,.,None
Switzerland,2004-Q2,.,None
Switzerland,2004-Q3,.,None
Switzerland,2004-Q4,.,None
Switzerland,2005-Q1,.,None
Switzerland,2005-Q2,.,None
Switzerland,2005-Q3,.,None
Switzerland,2005-Q4,.,None
Switzerland,2006-Q1,.,None
Switzerland,2006-Q2,.,None
Switzerland,2006-Q3,.,None
Switzerland,2006-Q4,.,None
Switzerland,2007-Q1,.,None
Switzerland,2007-Q2,.,None
Switzerland,2007-Q3,.,None
Switzerland,2007-Q4,.,None
Switzerland,2008-Q1,.,None
Switzerland,2008-Q2,.,None
Switzerland,2008-Q3,.,None
Switzerland,2008-Q4,.,None
Switzerland,2009-Q1,.,None
Switzerland,2009-Q2,.,None
Switzerland,2009-Q3,.,None
Switzerland,2009-Q4,.,None
Switzerland,2010-Q1,.,None
Switzerland,2010-Q2,.,None
Switzerland,2010-Q3,.,None
Switzerland,2010-Q4,.,None
Switzerland,2011-Q1,.,None
Switzerland,2011-Q2,.,None
Switzerland,2011-Q3,.,None
Switzerland,2011-Q4,.,None
Switzerland,2012-Q1,6.3,None
Switzerland,2012-Q2,12.1,None
Switzerland,2012-Q3,8.5,None
Switzerland,2012-Q4,11.1,None
Switzerland,2013-Q1,7.7,None
Switzerland,2013-Q2,14.4,None
Switzerland,2013-Q3,11.7,None
Switzerland,2013-Q4,7.2,None
Switzerland,2014-Q1,5.6,None
Switzerland,2014-Q2,6.9,None
Switzerland,2014-Q3,5.6,None
Switzerland,2014-Q4,12.2,None
Switzerland,2015-Q1,6,None
Switzerland,2015-Q2,10,None
Switzerland,2015-Q3,11.7,None
Switzerland,2015-Q4,7.8,None
Switzerland,2016-Q1,1.2,None
Switzerland,2016-Q2,8.5,None
Switzerland,2016-Q3,7.2,None
Switzerland,2016-Q4,11.9,None
Switzerland,2017-Q1,1.1,None
Switzerland,2017-Q2,7.3,None
Switzerland,2017-Q3,2.9,None
Switzerland,2017-Q4,9.8,None
Switzerland,2018-Q1,4.9,None
Switzerland,2018-Q2,8.5,None
Switzerland,2018-Q3,3,None
Switzerland,2018-Q4,6,None
Switzerland,2019-Q1,-1,None
Switzerland,2019-Q2,6.2,None
Switzerland,2019-Q3,4.8,None
Switzerland,2019-Q4,6.3,None
Switzerland,2020-Q1,4.7,None
Switzerland,2020-Q2,1.9,None
Switzerland,2020-Q3,5.9,None
Switzerland,2020-Q4,-10.1,None
Switzerland,2021-Q1,8.8,None
Switzerland,2021-Q2,6.7,None
Switzerland,2021-Q3,11.4,None
Switzerland,2021-Q4,0.4,None
Switzerland,2022-Q1,10.1,None
Switzerland,2022-Q2,7.4,None
Switzerland,2022-Q3,13.2,None
Switzerland,2022-Q4,6.9,None
Switzerland,2023-Q1,0.1,None
Switzerland,2023-Q2,6.1,None
Switzerland,2023-Q3,8,None
Switzerland,2023-Q4,6.7,None
Switzerland,2024-Q1,4.3,None
Switzerland,2024-Q2,8.9,None
Switzerland,2024-Q3,3,None
United Kingdom,1991-Q1,.,None
United Kingdom,1991-Q2,.,None
United Kingdom,1991-Q3,.,None
United Kingdom,1991-Q4,.,None
United Kingdom,1992-Q1,.,None
United Kingdom,1992-Q2,.,None
United Kingdom,1992-Q3,.,None
United Kingdom,1992-Q4,.,None
United Kingdom,1993-Q1,.,None
United Kingdom,1993-Q2,.,None
United Kingdom,1993-Q3,.,None
United Kingdom,1993-Q4,.,None
United Kingdom,1994-Q1,.,None
United Kingdom,1994-Q2,.,None
United Kingdom,1994-Q3,.,None
United Kingdom,1994-Q4,.,None
United Kingdom,1995-Q1,.,None
United Kingdom,1995-Q2,.,None
United Kingdom,1995-Q3,.,None
United Kingdom,1995-Q4,.,None
United Kingdom,1996-Q1,.,None
United Kingdom,1996-Q2,.,None
United Kingdom,1996-Q3,.,None
United Kingdom,1996-Q4,.,None
United Kingdom,1997-Q1,0,None
United Kingdom,1997-Q2,0.3,None
United Kingdom,1997-Q3,0.3,None
United Kingdom,1997-Q4,-0.1,None
United Kingdom,1998-Q1,-0.8,None
United Kingdom,1998-Q2,0.1,None
United Kingdom,1998-Q3,1.1,None
United Kingdom,1998-Q4,-0.7,None
United Kingdom,1999-Q1,-2.8,None
United Kingdom,1999-Q2,-2.9,None
United Kingdom,1999-Q3,-2,None
United Kingdom,1999-Q4,-2.3,None
United Kingdom,2000-Q1,-1.6,None
United Kingdom,2000-Q2,-2.7,None
United Kingdom,2000-Q3,-2.2,None
United Kingdom,2000-Q4,-2.8,None
United Kingdom,2001-Q1,-1.2,None
United Kingdom,2001-Q2,-3.1,None
United Kingdom,2001-Q3,-1.6,None
United Kingdom,2001-Q4,-2.7,None
United Kingdom,2002-Q1,-1.5,None
United Kingdom,2002-Q2,-3.6,None
United Kingdom,2002-Q3,-1.4,None
United Kingdom,2002-Q4,-2.2,None
United Kingdom,2003-Q1,0,None
United Kingdom,2003-Q2,-2.8,None
United Kingdom,2003-Q3,-2.2,None
United Kingdom,2003-Q4,-2.2,None
United Kingdom,2004-Q1,-1.9,None
United Kingdom,2004-Q2,-3.1,None
United Kingdom,2004-Q3,-3.3,None
United Kingdom,2004-Q4,-1.1,None
United Kingdom,2005-Q1,-1.9,None
United Kingdom,2005-Q2,-0.9,None
United Kingdom,2005-Q3,-2.7,None
United Kingdom,2005-Q4,-2.4,None
United Kingdom,2006-Q1,-2.8,None
United Kingdom,2006-Q2,-2.9,None
United Kingdom,2006-Q3,-3.1,None
United Kingdom,2006-Q4,-2.7,None
United Kingdom,2007-Q1,-3.1,None
United Kingdom,2007-Q2,-3,None
United Kingdom,2007-Q3,-4.2,None
United Kingdom,2007-Q4,-3.3,None
United Kingdom,2008-Q1,-3.2,None
United Kingdom,2008-Q2,-4.2,None
United Kingdom,2008-Q3,-3.7,None
United Kingdom,2008-Q4,-4.7,None
United Kingdom,2009-Q1,-4.1,None
United Kingdom,2009-Q2,-4.1,None
United Kingdom,2009-Q3,-2.6,None
United Kingdom,2009-Q4,-2.6,None
United Kingdom,2010-Q1,-2.8,None
United Kingdom,2010-Q2,-2.3,None
United Kingdom,2010-Q3,-4,None
United Kingdom,2010-Q4,-3.3,None
United Kingdom,2011-Q1,-1.8,None
United Kingdom,2011-Q2,-0.3,None
United Kingdom,2011-Q3,-3.3,None
United Kingdom,2011-Q4,-1.9,None
United Kingdom,2012-Q1,-3.1,None
United Kingdom,2012-Q2,-3.7,None
United Kingdom,2012-Q3,-3.9,None
United Kingdom,2012-Q4,-3.3,None
United Kingdom,2013-Q1,-5.6,None
United Kingdom,2013-Q2,-3.1,None
United Kingdom,2013-Q3,-5.7,None
United Kingdom,2013-Q4,-5.2,None
United Kingdom,2014-Q1,-4.7,None
United Kingdom,2014-Q2,-3.9,None
United Kingdom,2014-Q3,-5.8,None
United Kingdom,2014-Q4,-5.2,None
United Kingdom,2015-Q1,-6.2,None
United Kingdom,2015-Q2,-2.9,None
United Kingdom,2015-Q3,-5.5,None
United Kingdom,2015-Q4,-5.5,None
United Kingdom,2016-Q1,-6.2,None
United Kingdom,2016-Q2,-4.7,None
United Kingdom,2016-Q3,-7.8,None
United Kingdom,2016-Q4,-3,None
United Kingdom,2017-Q1,-3.5,None
United Kingdom,2017-Q2,-3.9,None
United Kingdom,2017-Q3,-4.8,None
United Kingdom,2017-Q4,-2.9,None
United Kingdom,2018-Q1,-3.5,None
United Kingdom,2018-Q2,-2.6,None
United Kingdom,2018-Q3,-4.5,None
United Kingdom,2018-Q4,-4.1,None
United Kingdom,2019-Q1,-6.1,None
United Kingdom,2019-Q2,-2.9,None
United Kingdom,2019-Q3,-4.2,None
United Kingdom,2019-Q4,0.6,None
United Kingdom,2020-Q1,-3.1,None
United Kingdom,2020-Q2,-1.7,None
United Kingdom,2020-Q3,-3.4,None
United Kingdom,2020-Q4,.,None
United Kingdom,2021-Q1,.,None
United Kingdom,2021-Q2,.,None
United Kingdom,2021-Q3,.,None
United Kingdom,2021-Q4,.,None
United Kingdom,2022-Q1,.,None
United Kingdom,2022-Q2,.,None
United Kingdom,2022-Q3,.,None
United Kingdom,2022-Q4,.,None
United Kingdom,2023-Q1,.,None
United Kingdom,2023-Q2,.,None
United Kingdom,2023-Q3,.,None
United Kingdom,2023-Q4,.,None
United Kingdom,2024-Q1,.,None
United Kingdom,2024-Q2,.,None
United Kingdom,2024-Q3,.,None
Bosnia and Herzegovina,1991-Q1,.,None
Bosnia and Herzegovina,1991-Q2,.,None
Bosnia and Herzegovina,1991-Q3,.,None
Bosnia and Herzegovina,1991-Q4,.,None
Bosnia and Herzegovina,1992-Q1,.,None
Bosnia and Herzegovina,1992-Q2,.,None
Bosnia and Herzegovina,1992-Q3,.,None
Bosnia and Herzegovina,1992-Q4,.,None
Bosnia and Herzegovina,1993-Q1,.,None
Bosnia and Herzegovina,1993-Q2,.,None
Bosnia and Herzegovina,1993-Q3,.,None
Bosnia and Herzegovina,1993-Q4,.,None
Bosnia and Herzegovina,1994-Q1,.,None
Bosnia and Herzegovina,1994-Q2,.,None
Bosnia and Herzegovina,1994-Q3,.,None
Bosnia and Herzegovina,1994-Q4,.,None
Bosnia and Herzegovina,1995-Q1,.,None
Bosnia and Herzegovina,1995-Q2,.,None
Bosnia and Herzegovina,1995-Q3,.,None
Bosnia and Herzegovina,1995-Q4,.,None
Bosnia and Herzegovina,1996-Q1,.,None
Bosnia and Herzegovina,1996-Q2,.,None
Bosnia and Herzegovina,1996-Q3,.,None
Bosnia and Herzegovina,1996-Q4,.,None
Bosnia and Herzegovina,1997-Q1,.,None
Bosnia and Herzegovina,1997-Q2,.,None
Bosnia and Herzegovina,1997-Q3,.,None
Bosnia and Herzegovina,1997-Q4,.,None
Bosnia and Herzegovina,1998-Q1,.,None
Bosnia and Herzegovina,1998-Q2,.,None
Bosnia and Herzegovina,1998-Q3,.,None
Bosnia and Herzegovina,1998-Q4,.,None
Bosnia and Herzegovina,1999-Q1,.,None
Bosnia and Herzegovina,1999-Q2,.,None
Bosnia and Herzegovina,1999-Q3,.,None
Bosnia and Herzegovina,1999-Q4,.,None
Bosnia and Herzegovina,2000-Q1,.,None
Bosnia and Herzegovina,2000-Q2,.,None
Bosnia and Herzegovina,2000-Q3,.,None
Bosnia and Herzegovina,2000-Q4,.,None
Bosnia and Herzegovina,2001-Q1,.,None
Bosnia and Herzegovina,2001-Q2,.,None
Bosnia and Herzegovina,2001-Q3,.,None
Bosnia and Herzegovina,2001-Q4,.,None
Bosnia and Herzegovina,2002-Q1,.,None
Bosnia and Herzegovina,2002-Q2,.,None
Bosnia and Herzegovina,2002-Q3,.,None
Bosnia and Herzegovina,2002-Q4,.,None
Bosnia and Herzegovina,2003-Q1,.,None
Bosnia and Herzegovina,2003-Q2,.,None
Bosnia and Herzegovina,2003-Q3,.,None
Bosnia and Herzegovina,2003-Q4,.,None
Bosnia and Herzegovina,2004-Q1,.,None
Bosnia and Herzegovina,2004-Q2,.,None
Bosnia and Herzegovina,2004-Q3,.,None
Bosnia and Herzegovina,2004-Q4,.,None
Bosnia and Herzegovina,2005-Q1,.,None
Bosnia and Herzegovina,2005-Q2,.,None
Bosnia and Herzegovina,2005-Q3,.,None
Bosnia and Herzegovina,2005-Q4,.,None
Bosnia and Herzegovina,2006-Q1,.,None
Bosnia and Herzegovina,2006-Q2,.,None
Bosnia and Herzegovina,2006-Q3,.,None
Bosnia and Herzegovina,2006-Q4,.,None
Bosnia and Herzegovina,2007-Q1,.,None
Bosnia and Herzegovina,2007-Q2,.,None
Bosnia and Herzegovina,2007-Q3,.,None
Bosnia and Herzegovina,2007-Q4,.,None
Bosnia and Herzegovina,2008-Q1,.,None
Bosnia and Herzegovina,2008-Q2,.,None
Bosnia and Herzegovina,2008-Q3,.,None
Bosnia and Herzegovina,2008-Q4,.,None
Bosnia and Herzegovina,2009-Q1,.,None
Bosnia and Herzegovina,2009-Q2,.,None
Bosnia and Herzegovina,2009-Q3,.,None
Bosnia and Herzegovina,2009-Q4,.,None
Bosnia and Herzegovina,2010-Q1,-2.8,None
Bosnia and Herzegovina,2010-Q2,-5.2,None
Bosnia and Herzegovina,2010-Q3,-8.6,None
Bosnia and Herzegovina,2010-Q4,-7,None
Bosnia and Herzegovina,2011-Q1,-5.4,None
Bosnia and Herzegovina,2011-Q2,-10.6,None
Bosnia and Herzegovina,2011-Q3,-9,None
Bosnia and Herzegovina,2011-Q4,-12.5,None
Bosnia and Herzegovina,2012-Q1,-8.2,None
Bosnia and Herzegovina,2012-Q2,-9.7,None
Bosnia and Herzegovina,2012-Q3,-9.1,None
Bosnia and Herzegovina,2012-Q4,-7.5,None
Bosnia and Herzegovina,2013-Q1,-5.7,None
Bosnia and Herzegovina,2013-Q2,-5.5,None
Bosnia and Herzegovina,2013-Q3,-4.2,None
Bosnia and Herzegovina,2013-Q4,-6,None
Bosnia and Herzegovina,2014-Q1,-6.8,None
Bosnia and Herzegovina,2014-Q2,-9.2,None
Bosnia and Herzegovina,2014-Q3,-6.7,None
Bosnia and Herzegovina,2014-Q4,-6.7,None
Bosnia and Herzegovina,2015-Q1,-3.9,None
Bosnia and Herzegovina,2015-Q2,-7,None
Bosnia and Herzegovina,2015-Q3,-5.3,None
Bosnia and Herzegovina,2015-Q4,-3.9,None
Bosnia and Herzegovina,2016-Q1,-5.1,None
Bosnia and Herzegovina,2016-Q2,-5.8,None
Bosnia and Herzegovina,2016-Q3,-2.6,None
Bosnia and Herzegovina,2016-Q4,-5.6,None
Bosnia and Herzegovina,2017-Q1,-4.1,None
Bosnia and Herzegovina,2017-Q2,-7.2,None
Bosnia and Herzegovina,2017-Q3,-3.4,None
Bosnia and Herzegovina,2017-Q4,-4.6,None
Bosnia and Herzegovina,2018-Q1,-4.7,None
Bosnia and Herzegovina,2018-Q2,-2.5,None
Bosnia and Herzegovina,2018-Q3,-2,None
Bosnia and Herzegovina,2018-Q4,-4,None
Bosnia and Herzegovina,2019-Q1,-4.4,None
Bosnia and Herzegovina,2019-Q2,-2.4,None
Bosnia and Herzegovina,2019-Q3,-0.1,None
Bosnia and Herzegovina,2019-Q4,-3.8,None
Bosnia and Herzegovina,2020-Q1,-2.2,None
Bosnia and Herzegovina,2020-Q2,-2.8,None
Bosnia and Herzegovina,2020-Q3,-3.6,None
Bosnia and Herzegovina,2020-Q4,-2.7,None
Bosnia and Herzegovina,2021-Q1,-0.6,None
Bosnia and Herzegovina,2021-Q2,-3.2,None
Bosnia and Herzegovina,2021-Q3,0,None
Bosnia and Herzegovina,2021-Q4,-2.2,None
Bosnia and Herzegovina,2022-Q1,-3.7,None
Bosnia and Herzegovina,2022-Q2,-6.3,None
Bosnia and Herzegovina,2022-Q3,-2.2,None
Bosnia and Herzegovina,2022-Q4,-5.3,None
Bosnia and Herzegovina,2023-Q1,-3,None
Bosnia and Herzegovina,2023-Q2,-3.4,None
Bosnia and Herzegovina,2023-Q3,-0.3,None
Bosnia and Herzegovina,2023-Q4,-2.7,None
Bosnia and Herzegovina,2024-Q1,-7.7,None
Bosnia and Herzegovina,2024-Q2,-4,None
Bosnia and Herzegovina,2024-Q3,.,None
Montenegro,1991-Q1,.,None
Montenegro,1991-Q2,.,None
Montenegro,1991-Q3,.,None
Montenegro,1991-Q4,.,None
Montenegro,1992-Q1,.,None
Montenegro,1992-Q2,.,None
Montenegro,1992-Q3,.,None
Montenegro,1992-Q4,.,None
Montenegro,1993-Q1,.,None
Montenegro,1993-Q2,.,None
Montenegro,1993-Q3,.,None
Montenegro,1993-Q4,.,None
Montenegro,1994-Q1,.,None
Montenegro,1994-Q2,.,None
Montenegro,1994-Q3,.,None
Montenegro,1994-Q4,.,None
Montenegro,1995-Q1,.,None
Montenegro,1995-Q2,.,None
Montenegro,1995-Q3,.,None
Montenegro,1995-Q4,.,None
Montenegro,1996-Q1,.,None
Montenegro,1996-Q2,.,None
Montenegro,1996-Q3,.,None
Montenegro,1996-Q4,.,None
Montenegro,1997-Q1,.,None
Montenegro,1997-Q2,.,None
Montenegro,1997-Q3,.,None
Montenegro,1997-Q4,.,None
Montenegro,1998-Q1,.,None
Montenegro,1998-Q2,.,None
Montenegro,1998-Q3,.,None
Montenegro,1998-Q4,.,None
Montenegro,1999-Q1,.,None
Montenegro,1999-Q2,.,None
Montenegro,1999-Q3,.,None
Montenegro,1999-Q4,.,None
Montenegro,2000-Q1,.,None
Montenegro,2000-Q2,.,None
Montenegro,2000-Q3,.,None
Montenegro,2000-Q4,.,None
Montenegro,2001-Q1,.,None
Montenegro,2001-Q2,.,None
Montenegro,2001-Q3,.,None
Montenegro,2001-Q4,.,None
Montenegro,2002-Q1,.,None
Montenegro,2002-Q2,.,None
Montenegro,2002-Q3,.,None
Montenegro,2002-Q4,.,None
Montenegro,2003-Q1,.,None
Montenegro,2003-Q2,.,None
Montenegro,2003-Q3,.,None
Montenegro,2003-Q4,.,None
Montenegro,2004-Q1,.,None
Montenegro,2004-Q2,.,None
Montenegro,2004-Q3,.,None
Montenegro,2004-Q4,.,None
Montenegro,2005-Q1,.,None
Montenegro,2005-Q2,.,None
Montenegro,2005-Q3,.,None
Montenegro,2005-Q4,.,None
Montenegro,2006-Q1,.,None
Montenegro,2006-Q2,.,None
Montenegro,2006-Q3,.,None
Montenegro,2006-Q4,.,None
Montenegro,2007-Q1,.,None
Montenegro,2007-Q2,.,None
Montenegro,2007-Q3,.,None
Montenegro,2007-Q4,.,None
Montenegro,2008-Q1,.,None
Montenegro,2008-Q2,.,None
Montenegro,2008-Q3,.,None
Montenegro,2008-Q4,.,None
Montenegro,2009-Q1,.,None
Montenegro,2009-Q2,.,None
Montenegro,2009-Q3,.,None
Montenegro,2009-Q4,.,None
Montenegro,2010-Q1,.,None
Montenegro,2010-Q2,.,None
Montenegro,2010-Q3,.,None
Montenegro,2010-Q4,.,None
Montenegro,2011-Q1,.,None
Montenegro,2011-Q2,.,None
Montenegro,2011-Q3,.,None
Montenegro,2011-Q4,.,None
Montenegro,2012-Q1,.,None
Montenegro,2012-Q2,.,None
Montenegro,2012-Q3,.,None
Montenegro,2012-Q4,.,None
Montenegro,2013-Q1,-27,None
Montenegro,2013-Q2,-25.1,None
Montenegro,2013-Q3,19.6,None
Montenegro,2013-Q4,-27.4,None
Montenegro,2014-Q1,-24.4,None
Montenegro,2014-Q2,-29.7,None
Montenegro,2014-Q3,16.6,None
Montenegro,2014-Q4,-24.9,None
Montenegro,2015-Q1,-25.1,None
Montenegro,2015-Q2,-31.1,None
Montenegro,2015-Q3,24.6,None
Montenegro,2015-Q4,-27.7,None
Montenegro,2016-Q1,-37,None
Montenegro,2016-Q2,-40,None
Montenegro,2016-Q3,20.4,None
Montenegro,2016-Q4,-26.4,None
Montenegro,2017-Q1,-37,None
Montenegro,2017-Q2,-27.4,None
Montenegro,2017-Q3,17.7,None
Montenegro,2017-Q4,-34.6,None
Montenegro,2018-Q1,-35.8,None
Montenegro,2018-Q2,-28.4,None
Montenegro,2018-Q3,13.1,None
Montenegro,2018-Q4,-31.8,None
Montenegro,2019-Q1,-35.6,None
Montenegro,2019-Q2,-28.3,None
Montenegro,2019-Q3,16.9,None
Montenegro,2019-Q4,-27.2,None
Montenegro,2020-Q1,-35.1,None
Montenegro,2020-Q2,-35.7,None
Montenegro,2020-Q3,-18,None
Montenegro,2020-Q4,-19.8,None
Montenegro,2021-Q1,-18.5,None
Montenegro,2021-Q2,-22,None
Montenegro,2021-Q3,10.1,None
Montenegro,2021-Q4,-15.3,None
Montenegro,2022-Q1,-18.2,None
Montenegro,2022-Q2,-25.4,None
Montenegro,2022-Q3,3.7,None
Montenegro,2022-Q4,-17.9,None
Montenegro,2023-Q1,-21.3,None
Montenegro,2023-Q2,-16.8,None
Montenegro,2023-Q3,8.7,None
Montenegro,2023-Q4,-24.1,None
Montenegro,2024-Q1,-32.3,None
Montenegro,2024-Q2,-23.2,None
Montenegro,2024-Q3,3.9,None
North Macedonia,1991-Q1,.,None
North Macedonia,1991-Q2,.,None
North Macedonia,1991-Q3,.,None
North Macedonia,1991-Q4,.,None
North Macedonia,1992-Q1,.,None
North Macedonia,1992-Q2,.,None
North Macedonia,1992-Q3,.,None
North Macedonia,1992-Q4,.,None
North Macedonia,1993-Q1,.,None
North Macedonia,1993-Q2,.,None
North Macedonia,1993-Q3,.,None
North Macedonia,1993-Q4,.,None
North Macedonia,1994-Q1,.,None
North Macedonia,1994-Q2,.,None
North Macedonia,1994-Q3,.,None
North Macedonia,1994-Q4,.,None
North Macedonia,1995-Q1,.,None
North Macedonia,1995-Q2,.,None
North Macedonia,1995-Q3,.,None
North Macedonia,1995-Q4,.,None
North Macedonia,1996-Q1,.,None
North Macedonia,1996-Q2,.,None
North Macedonia,1996-Q3,.,None
North Macedonia,1996-Q4,.,None
North Macedonia,1997-Q1,.,None
North Macedonia,1997-Q2,.,None
North Macedonia,1997-Q3,.,None
North Macedonia,1997-Q4,.,None
North Macedonia,1998-Q1,.,None
North Macedonia,1998-Q2,.,None
North Macedonia,1998-Q3,.,None
North Macedonia,1998-Q4,.,None
North Macedonia,1999-Q1,.,None
North Macedonia,1999-Q2,.,None
North Macedonia,1999-Q3,.,None
North Macedonia,1999-Q4,.,None
North Macedonia,2000-Q1,.,None
North Macedonia,2000-Q2,.,None
North Macedonia,2000-Q3,.,None
North Macedonia,2000-Q4,.,None
North Macedonia,2001-Q1,.,None
North Macedonia,2001-Q2,.,None
North Macedonia,2001-Q3,.,None
North Macedonia,2001-Q4,.,None
North Macedonia,2002-Q1,.,None
North Macedonia,2002-Q2,.,None
North Macedonia,2002-Q3,.,None
North Macedonia,2002-Q4,.,None
North Macedonia,2003-Q1,.,None
North Macedonia,2003-Q2,.,None
North Macedonia,2003-Q3,.,None
North Macedonia,2003-Q4,.,None
North Macedonia,2004-Q1,.,None
North Macedonia,2004-Q2,.,None
North Macedonia,2004-Q3,.,None
North Macedonia,2004-Q4,.,None
North Macedonia,2005-Q1,.,None
North Macedonia,2005-Q2,.,None
North Macedonia,2005-Q3,.,None
North Macedonia,2005-Q4,.,None
North Macedonia,2006-Q1,.,None
North Macedonia,2006-Q2,.,None
North Macedonia,2006-Q3,.,None
North Macedonia,2006-Q4,.,None
North Macedonia,2007-Q1,.,None
North Macedonia,2007-Q2,.,None
North Macedonia,2007-Q3,.,None
North Macedonia,2007-Q4,.,None
North Macedonia,2008-Q1,.,None
North Macedonia,2008-Q2,.,None
North Macedonia,2008-Q3,.,None
North Macedonia,2008-Q4,.,None
North Macedonia,2009-Q1,.,None
North Macedonia,2009-Q2,.,None
North Macedonia,2009-Q3,.,None
North Macedonia,2009-Q4,.,None
North Macedonia,2010-Q1,.,None
North Macedonia,2010-Q2,.,None
North Macedonia,2010-Q3,.,None
North Macedonia,2010-Q4,.,None
North Macedonia,2011-Q1,-11.8,None
North Macedonia,2011-Q2,-5.5,None
North Macedonia,2011-Q3,3.5,None
North Macedonia,2011-Q4,2.3,None
North Macedonia,2012-Q1,-6.5,None
North Macedonia,2012-Q2,-3.8,None
North Macedonia,2012-Q3,3.3,None
North Macedonia,2012-Q4,-6.1,None
North Macedonia,2013-Q1,-6.1,None
North Macedonia,2013-Q2,-5.3,None
North Macedonia,2013-Q3,6.2,None
North Macedonia,2013-Q4,-2.2,None
North Macedonia,2014-Q1,-5.5,None
North Macedonia,2014-Q2,-3.6,None
North Macedonia,2014-Q3,6.5,None
North Macedonia,2014-Q4,0.7,None
North Macedonia,2015-Q1,-2.9,None
North Macedonia,2015-Q2,-4,None
North Macedonia,2015-Q3,5.2,None
North Macedonia,2015-Q4,-5.5,None
North Macedonia,2016-Q1,-1.9,None
North Macedonia,2016-Q2,-8.5,None
North Macedonia,2016-Q3,4.5,None
North Macedonia,2016-Q4,-4.7,None
North Macedonia,2017-Q1,-5.5,None
North Macedonia,2017-Q2,-3.4,None
North Macedonia,2017-Q3,7.5,None
North Macedonia,2017-Q4,-2.3,None
North Macedonia,2018-Q1,-5.5,None
North Macedonia,2018-Q2,1.5,None
North Macedonia,2018-Q3,7.8,None
North Macedonia,2018-Q4,-3.3,None
North Macedonia,2019-Q1,-6.6,None
North Macedonia,2019-Q2,-1.9,None
North Macedonia,2019-Q3,6,None
North Macedonia,2019-Q4,-9.6,None
North Macedonia,2020-Q1,-5.6,None
North Macedonia,2020-Q2,-3.3,None
North Macedonia,2020-Q3,-1.3,None
North Macedonia,2020-Q4,-1.9,None
North Macedonia,2021-Q1,-0.9,None
North Macedonia,2021-Q2,-2.7,None
North Macedonia,2021-Q3,3.7,None
North Macedonia,2021-Q4,-10.4,None
North Macedonia,2022-Q1,-13.7,None
North Macedonia,2022-Q2,-7.3,None
North Macedonia,2022-Q3,3.1,None
North Macedonia,2022-Q4,-7.3,None
North Macedonia,2023-Q1,2.4,None
North Macedonia,2023-Q2,-3.6,None
North Macedonia,2023-Q3,6.1,None
North Macedonia,2023-Q4,-3.1,None
North Macedonia,2024-Q1,-5.6,None
North Macedonia,2024-Q2,-2.8,None
North Macedonia,2024-Q3,6.6,None
Albania,1991-Q1,.,None
Albania,1991-Q2,.,None
Albania,1991-Q3,.,None
Albania,1991-Q4,.,None
Albania,1992-Q1,.,None
Albania,1992-Q2,.,None
Albania,1992-Q3,.,None
Albania,1992-Q4,.,None
Albania,1993-Q1,.,None
Albania,1993-Q2,.,None
Albania,1993-Q3,.,None
Albania,1993-Q4,.,None
Albania,1994-Q1,.,None
Albania,1994-Q2,.,None
Albania,1994-Q3,.,None
Albania,1994-Q4,.,None
Albania,1995-Q1,.,None
Albania,1995-Q2,.,None
Albania,1995-Q3,.,None
Albania,1995-Q4,.,None
Albania,1996-Q1,.,None
Albania,1996-Q2,.,None
Albania,1996-Q3,.,None
Albania,1996-Q4,.,None
Albania,1997-Q1,.,None
Albania,1997-Q2,.,None
Albania,1997-Q3,.,None
Albania,1997-Q4,.,None
Albania,1998-Q1,.,None
Albania,1998-Q2,.,None
Albania,1998-Q3,.,None
Albania,1998-Q4,.,None
Albania,1999-Q1,.,None
Albania,1999-Q2,.,None
Albania,1999-Q3,.,None
Albania,1999-Q4,.,None
Albania,2000-Q1,.,None
Albania,2000-Q2,.,None
Albania,2000-Q3,.,None
Albania,2000-Q4,.,None
Albania,2001-Q1,.,None
Albania,2001-Q2,.,None
Albania,2001-Q3,.,None
Albania,2001-Q4,.,None
Albania,2002-Q1,.,None
Albania,2002-Q2,.,None
Albania,2002-Q3,.,None
Albania,2002-Q4,.,None
Albania,2003-Q1,.,None
Albania,2003-Q2,.,None
Albania,2003-Q3,.,None
Albania,2003-Q4,.,None
Albania,2004-Q1,.,None
Albania,2004-Q2,.,None
Albania,2004-Q3,.,None
Albania,2004-Q4,.,None
Albania,2005-Q1,.,None
Albania,2005-Q2,.,None
Albania,2005-Q3,.,None
Albania,2005-Q4,.,None
Albania,2006-Q1,.,None
Albania,2006-Q2,.,None
Albania,2006-Q3,.,None
Albania,2006-Q4,.,None
Albania,2007-Q1,.,None
Albania,2007-Q2,.,None
Albania,2007-Q3,.,None
Albania,2007-Q4,.,None
Albania,2008-Q1,.,None
Albania,2008-Q2,.,None
Albania,2008-Q3,.,None
Albania,2008-Q4,.,None
Albania,2009-Q1,.,None
Albania,2009-Q2,.,None
Albania,2009-Q3,.,None
Albania,2009-Q4,.,None
Albania,2010-Q1,.,None
Albania,2010-Q2,.,None
Albania,2010-Q3,.,None
Albania,2010-Q4,.,None
Albania,2011-Q1,.,None
Albania,2011-Q2,.,None
Albania,2011-Q3,.,None
Albania,2011-Q4,.,None
Albania,2012-Q1,.,None
Albania,2012-Q2,.,None
